id,lon,lat,time,FOR_CODE,FOR_TYPE,FOR_CAT,COVER,HEIGHT,FOREST,rf,arf7,arf14,arf28,arf60,arf90,arf180,arf360,arf720,se,ase7,ase14,ase28,ase60,ase90,ase180,ase360,ase720,maxt,amaxt7,amaxt14,amaxt28,amaxt60,amaxt90,amaxt180,amaxt360,amaxt720,mint,amint7,amint14,amint28,amint60,amint90,amint180,amint360,amint720,dist_cfa,dist_camp,ws,aws_m0,aws_m1,aws_m3,aws_m6,aws_m12,aws_m24,dist_road,log_dist_cfa,log_dist_camp,log_dist_road,cause
22,143.25332333333333,-37.22666666666667,2019-10-22,44,Eucalypt Medium Open,Native forest,2,2,1,0.2,0.257142857142857,0.185714285714286,2,1.58,1.02,0.996666666666667,1.35166666666667,1.6125,13.6,20.7,23.0928571428571,23.1777777777778,23.1152542372881,23.2319327731092,20.5564245810056,15.5350974930362,15.3129346314325,15.6,13.1857142857143,19.5285714285714,21.8714285714286,22.4416666666667,24.4625,23.1977777777778,16.9152777777778,16.79125,5.4,3.32857142857143,8.4,11.3357142857143,11.2633333333333,12.3708333333333,11.5688888888889,7.69027777777778,7.56111111111111,5341.195540446154,4691.0525209624375,2.5704067948144833,5.231651788061261,4.970447933019426,5.304526936938431,5.035500382521513,5.257964408669286,5.265329803407919,163.08971490491194,8.583204790874642,8.453412254378005,5.094300447582879,burning_off
23,141.45999,-37.86,2019-10-27,91,Hardwood plantation,Commercial plantation,4,4,1,0,0,2.71428571428571,2.18571428571429,1.35,0.94,1.06222222222222,1.75166666666667,1.80083333333333,23.7,26.5428571428571,22.35,22.6814814814815,22.1983050847458,21.5319327731092,18.5581005586592,14.4183844011142,14.2527121001391,17.5,25.1,26.0785714285714,26.4964285714286,25.6766666666667,26.73,25.4877777777778,20.4677777777778,20.2091666666667,4.1,8.41428571428571,11.0785714285714,12.7892857142857,11.8533333333333,12.35,11.7727777777778,8.96388888888889,8.79458333333333,8763.539699706645,17304.327687634654,2.412227915133592,2.644794892365843,2.5592016787737566,2.446210555780342,2.144843047343996,2.572548891815037,2.596400806309073,1365.3292651457919,9.078355177622973,9.758711904556842,7.219150898417248,lightning
24,144.26001,-36.71,2019-10-28,0,Non forest,Non forest,6,6,0,0,0,2.78571428571429,3.16428571428571,1.65666666666667,1.01666666666667,0.886666666666667,1.02222222222222,1.06430555555556,23.8,25.2857142857143,22.6928571428571,22.0740740740741,24.7389830508475,24.1411764705882,21.0536312849162,16.6136490250696,16.4780250347705,19.1,28.5571428571429,28.3571428571429,28.6178571428571,29.34,30.5491666666667,28.95,22.775,22.56625,6.6,11.2142857142857,13.0357142857143,14.5642857142857,13.9816666666667,14.7125,13.1544444444444,8.60027777777778,8.61736111111111,1288.7407806657102,13879.300901758324,1.7778646997466845,2.839691876678939,2.730127466613566,2.7319761426930658,2.5197966891897132,2.9285868210292882,2.940692727225435,45.25574434547837,7.1614208816029326,9.538153865483842,3.8123296089502645,arson
25,141.29000000000002,-34.8,2019-10-30,34,Eucalypt Mallee Woodland,Native forest,1,1,1,0,0,3.58571428571429,2.75,1.28333333333333,0.69,0.54,0.501666666666667,0.468055555555556,24.2,20.4428571428571,21.3142857142857,21.1851851851852,24.7033898305085,24.0882352941176,21.1368715083799,17.2891364902507,17.3766342141864,30.2,34.3428571428571,31.8,30.95,32.1966666666667,33.3216666666667,31.4744444444444,25.4066666666667,25.2365277777778,12,17.9142857142857,16.7142857142857,16.0821428571429,15.41,16.1258333333333,14.72,10.5322222222222,10.4776388888889,45881.88551709824,79184.83390515108,3.6199895693637307,5.008369183200738,5.229679970361307,5.386005398463643,5.132617061205004,5.05484423572869,5.062006729727883,10126.4670950691,10.733825667109807,11.27954006836918,9.222907779756428,lightning
26,141.352,-34.656,2019-10-30,34,Eucalypt Mallee Woodland,Native forest,1,1,1,0,0,3.58571428571429,2.75,1.28333333333333,0.69,0.54,0.501666666666667,0.468055555555556,24.2,20.4428571428571,21.3142857142857,21.1851851851852,24.7033898305085,24.0882352941176,21.1368715083799,17.2891364902507,17.3766342141864,30.2,34.3428571428571,31.8,30.95,32.1966666666667,33.3216666666667,31.4744444444444,25.4066666666667,25.2365277777778,12,17.9142857142857,16.7142857142857,16.0821428571429,15.41,16.1258333333333,14.72,10.5322222222222,10.4776388888889,29792.56175573228,95168.83053163515,5.290753985993145,3.947659123664638,4.027397958804636,3.708621881039182,3.3898897291156196,3.705977892289911,3.739502963993524,6020.839385351686,10.302014035824516,11.463407756786992,8.702981961365692,lightning
27,141.42,-34.9,2019-10-30,34,Eucalypt Mallee Woodland,Native forest,1,1,1,0,0,3.58571428571429,2.75,1.28333333333333,0.69,0.547777777777778,0.575555555555556,0.552916666666667,24.2,20.4428571428571,21.3142857142857,21.1851851851852,24.7033898305085,24.0882352941176,21.1368715083799,17.2891364902507,17.3766342141864,30.2,34.3428571428571,31.8,30.95,32.1966666666667,33.3141666666667,31.4694444444444,25.3938888888889,25.2275,12,17.9142857142857,16.7142857142857,16.0821428571429,15.3933333333333,16.1175,14.715,10.5266666666667,10.4636111111111,37322.76240184373,68569.04235116039,3.6199895693637307,5.008369183200738,5.229679970361307,5.386005398463643,5.132617061205004,5.05484423572869,5.062006729727883,5194.6126911604615,10.527358671563992,11.135596434177682,8.555377346598199,lightning
28,141.40999499999998,-34.78,2019-10-30,34,Eucalypt Mallee Woodland,Native forest,1,1,1,0,0,3.58571428571429,2.75,1.28333333333333,0.69,0.54,0.501666666666667,0.468055555555556,24.2,20.4428571428571,21.3142857142857,21.1851851851852,24.7033898305085,24.0882352941176,21.1368715083799,17.2891364902507,17.3766342141864,30.2,34.3428571428571,31.8,30.95,32.1966666666667,33.3216666666667,31.4744444444444,25.4066666666667,25.2365277777778,12,17.9142857142857,16.7142857142857,16.0821428571429,15.41,16.1258333333333,14.72,10.5322222222222,10.4776388888889,44085.076880833156,81724.87374400366,5.18035830954919,4.987438634489314,4.83240424481977,4.963634128827168,4.668146870097285,4.752710816706352,4.753129564254437,7661.791910591729,10.693876611442327,11.311113686702917,8.944001166263723,lightning
29,142.16,-35.52,2019-10-30,11,Other native forest,Native forest,1,2,1,0,0,3.58571428571429,3.04285714285714,1.42,0.758333333333333,0.58,0.597222222222222,0.726111111111111,25.6,18.8142857142857,20.6928571428571,20.9481481481481,24.5,23.9697478991597,20.9798882681564,17.0348189415042,17.1407510431154,30.6,33.8857142857143,31.3642857142857,30.8785714285714,31.71,32.715,30.8988888888889,24.9683333333333,24.6133333333333,8.7,15.7,14.9142857142857,15.0285714285714,14.3566666666667,15.0575,13.2433333333333,8.98111111111111,8.96736111111111,15506.832162149203,74883.30901404099,3.6199895693637307,5.008369183200738,5.229679970361307,5.386005398463643,5.132617061205004,5.05484423572869,5.062006729727883,247.90020926685236,9.649035990445107,11.223686301067726,5.513026283199128,lightning
30,141.62,-35.35,2019-10-30,82,Other native forest,Native forest,1,1,1,0,0,3.58571428571429,2.75,1.28333333333333,0.69,0.547777777777778,0.579444444444444,0.554861111111111,24.2,20.4428571428571,21.3142857142857,21.1851851851852,24.7033898305085,24.0882352941176,21.1368715083799,17.2891364902507,17.3766342141864,30.2,34.3428571428571,31.8,30.95,32.1966666666667,33.3141666666667,31.4644444444444,25.3913888888889,25.22625,12,17.9142857142857,16.7142857142857,16.0821428571429,15.3933333333333,16.1175,14.715,10.5266666666667,10.4636111111111,25944.43461093373,32101.078659713025,3.1701683802711966,4.24024222890502,4.283610462920583,3.7892576851496256,3.6087249702394977,4.127819254113437,4.173725616242472,2648.79991753897,10.163712399732972,10.376644911659861,7.881861955101569,lightning
31,141.66,-35.42,2019-10-30,34,Eucalypt Mallee Woodland,Native forest,1,1,1,0,0,3.58571428571429,2.75,1.28333333333333,0.69,0.547777777777778,0.579444444444444,0.554861111111111,24.2,20.4428571428571,21.3142857142857,21.1851851851852,24.7033898305085,24.0882352941176,21.1368715083799,17.2891364902507,17.3766342141864,30.2,34.3428571428571,31.8,30.95,32.1966666666667,33.3141666666667,31.4644444444444,25.3913888888889,25.22625,12,17.9142857142857,16.7142857142857,16.0821428571429,15.3933333333333,16.1175,14.715,10.5266666666667,10.4636111111111,30535.04459181184,31840.32297396127,3.1701683802711966,4.24024222890502,4.283610462920583,3.7892576851496256,3.6087249702394977,4.127819254113437,4.173725616242472,2733.3440406804707,10.326630306006974,10.368488783561435,7.913281061898686,lightning
32,148.9649925,-37.564995,2019-11-01,44,Eucalypt Medium Open,Native forest,2,2,1,0,1.11428571428571,2.22857142857143,5.80714285714286,3.37666666666667,2.94333333333333,2.15444444444444,1.86777777777778,2.18694444444444,25.2,22.3285714285714,23.0428571428571,19.4777777777778,19.9813559322034,19.2201680672269,17.0620111731844,14.2779944289694,14.1129346314325,25.3,26.9285714285714,27.6928571428571,25.4785714285714,25.7116666666667,25.7058333333333,24.4833333333333,19.6966666666667,19.37875,10.3,12.1714285714286,12.2357142857143,12.65,13.1933333333333,13.3733333333333,12.7255555555556,9.45833333333333,9.55444444444444,16808.248733869023,18977.557229874645,2.886764554176266,3.3913323852867627,2.6956144684511356,3.0078528899950236,2.6757184059967214,2.6399276088338515,2.674070590083387,632.082135814414,9.729625040955856,9.85101236155623,6.4490193474342306,lightning
33,141.189995,-37.28,2019-11-20,41,Eucalypt Medium Woodland,Native forest,1,2,1,0.2,4.17142857142857,2.41428571428571,1.22142857142857,0.66,0.533333333333333,0.776666666666667,1.21722222222222,1.26277777777778,11.7,18.5428571428571,21.05,22.675,23.525,21.2475,17.6366666666667,15.2361111111111,15.4155555555556,33.4,22.3,24.4285714285714,26.1464285714286,28.8,28.1133333333333,25.5961111111111,21.1858333333333,21.1980555555556,21.4,11.8714285714286,10.8428571428571,11.2071428571429,12.2983333333333,12.5391666666667,11.475,8.80277777777778,8.60208333333333,10233.19136042121,33850.811324804046,2.1334376396960213,4.076911830763432,2.644794892365843,2.602075779167331,2.2536858834920794,2.5788433754789235,2.594191090202887,327.8483629670025,9.233391771236466,10.429718246289644,5.792551193459409,lightning
